log(t(yr));M/Mo;logP;log(L/Lo);logTe
7.3039;11.0;1.5759;4.0659;3.6391
7.3039;11.0;1.5766;4.0664;3.6391
7.3039;11.0;1.5773;4.0669;3.6390
7.3039;11.0;1.5780;4.0673;3.6389
7.3039;11.0;1.5787;4.0678;3.6388
7.3039;11.0;1.5794;4.0684;3.6387
7.3039;11.0;1.5802;4.0689;3.6387
7.3039;11.0;1.5808;4.0694;3.6386
7.3039;11.0;1.5816;4.0699;3.6385
7.3039;11.0;1.5823;4.0704;3.6384
7.3039;11.0;1.5830;4.0709;3.6384
7.3039;11.0;1.5838;4.0715;3.6383
7.3039;11.0;1.5846;4.0720;3.6382
7.3039;11.0;1.5853;4.0726;3.6381
7.3039;11.0;1.5861;4.0731;3.6380
7.3039;11.0;1.5869;4.0736;3.6380
7.3039;11.0;1.5876;4.0742;3.6379
7.3039;11.0;1.5884;4.0748;3.6378
7.3039;11.0;1.5892;4.0753;3.6377
7.3039;11.0;1.5900;4.0759;3.6376
7.3039;11.0;1.5907;4.0765;3.6376
7.3039;11.0;1.5915;4.0770;3.6375
7.3039;11.0;1.5923;4.0776;3.6374
7.3039;11.0;1.5931;4.0782;3.6373
7.3039;11.0;1.5939;4.0788;3.6372
7.3039;11.0;1.5947;4.0794;3.6372
7.3039;11.0;1.5955;4.0799;3.6371
7.3039;11.0;1.5963;4.0805;3.6370
7.3039;11.0;1.5971;4.0811;3.6369
7.3039;11.0;1.5980;4.0817;3.6368
7.3039;11.0;1.5988;4.0823;3.6368
7.3039;11.0;1.5996;4.0830;3.6367
7.3039;11.0;1.6004;4.0836;3.6366
7.3039;11.0;1.6012;4.0842;3.6365
7.3039;11.0;1.6020;4.0848;3.6364
7.3039;11.0;1.6029;4.0854;3.6364
7.3039;11.0;1.6037;4.0861;3.6363
7.3039;11.0;1.6046;4.0867;3.6362
7.3039;11.0;1.6054;4.0874;3.6361
7.3039;11.0;1.6063;4.0880;3.6360
7.3039;11.0;1.6072;4.0887;3.6360
7.3039;11.0;1.6081;4.0894;3.6359
7.3039;11.0;1.6089;4.0900;3.6358
7.3039;11.0;1.6098;4.0907;3.6357
7.3039;11.0;1.6107;4.0914;3.6356
7.3039;11.0;1.6115;4.0920;3.6356
7.3039;11.0;1.6124;4.0927;3.6355
7.3039;11.0;1.6133;4.0934;3.6354
7.3039;11.0;1.6142;4.0940;3.6353
7.3039;11.0;1.6151;4.0947;3.6352
7.3039;11.0;1.6160;4.0954;3.6351
7.3039;11.0;1.6169;4.0961;3.6351
7.3039;11.0;1.6178;4.0968;3.6350
7.3039;11.0;1.6187;4.0974;3.6349
7.3039;11.0;1.6196;4.0981;3.6348
7.3039;11.0;1.6205;4.0988;3.6347
7.3039;11.0;1.6214;4.0994;3.6346
7.3039;11.0;1.6223;4.1000;3.6345
7.3039;11.0;1.6231;4.1007;3.6345
7.3039;11.0;1.6240;4.1013;3.6344
7.3039;11.0;1.6249;4.1020;3.6343
7.3039;11.0;1.6258;4.1026;3.6342
7.3039;11.0;1.6267;4.1033;3.6341
7.3039;11.0;1.6277;4.1040;3.6340
7.3039;11.0;1.6286;4.1047;3.6339
7.3039;11.0;1.6295;4.1053;3.6338
7.3039;11.0;1.6304;4.1060;3.6337
7.3039;11.0;1.6313;4.1067;3.6336
7.3039;11.0;1.6323;4.1074;3.6335
7.3039;11.0;1.6332;4.1081;3.6334
7.3039;11.0;1.6342;4.1088;3.6334
7.3039;11.0;1.6351;4.1095;3.6333
7.3039;11.0;1.6360;4.1102;3.6332
7.3039;11.0;1.6370;4.1109;3.6331
7.3039;11.0;1.6380;4.1116;3.6330
7.3039;11.0;1.6390;4.1124;3.6329
7.3039;11.0;1.6400;4.1131;3.6328
7.3039;11.0;1.6410;4.1138;3.6327
7.3039;11.0;1.6420;4.1146;3.6326
7.3039;11.0;1.6429;4.1153;3.6325
7.3039;11.0;1.6439;4.1160;3.6324
7.3039;11.0;1.6449;4.1168;3.6323
7.3039;11.0;1.6459;4.1175;3.6322
7.3039;11.0;1.6468;4.1183;3.6321
7.3039;11.0;1.6478;4.1190;3.6320
7.3039;11.0;1.6488;4.1197;3.6319
7.3039;11.0;1.6499;4.1205;3.6318
7.3039;11.0;1.6509;4.1213;3.6318
7.3039;11.0;1.6519;4.1221;3.6317
7.3039;11.0;1.6530;4.1229;3.6316
7.3039;11.0;1.6540;4.1236;3.6315
7.3039;11.0;1.6550;4.1244;3.6314
7.3039;11.0;1.6561;4.1252;3.6313
7.3039;11.0;1.6571;4.1260;3.6312
7.3039;11.0;1.6582;4.1268;3.6311
7.3039;11.0;1.6592;4.1276;3.6310
7.3039;11.0;1.6603;4.1284;3.6309
7.3039;11.0;1.6614;4.1293;3.6308
7.3039;11.0;1.6625;4.1301;3.6307
7.3039;11.0;1.6636;4.1310;3.6306
7.3039;11.0;1.6647;4.1318;3.6305
7.3039;11.0;1.6658;4.1327;3.6304
7.3039;11.0;1.6669;4.1335;3.6303
7.3039;11.0;1.6680;4.1344;3.6302
7.3039;11.0;1.6691;4.1352;3.6301
7.3039;11.0;1.6702;4.1361;3.6300
7.3039;11.0;1.6713;4.1369;3.6299
7.3039;11.0;1.6724;4.1378;3.6298
7.3039;11.0;1.6735;4.1386;3.6297
7.3039;11.0;1.6746;4.1395;3.6296
7.3039;11.0;1.6757;4.1404;3.6295
7.3039;11.0;1.6769;4.1413;3.6294
7.3039;11.0;1.6780;4.1422;3.6293
7.3039;11.0;1.6792;4.1431;3.6292
7.3039;11.0;1.6803;4.1440;3.6291
7.3039;11.0;1.6814;4.1449;3.6290
7.3039;11.0;1.6826;4.1458;3.6289
7.3039;11.0;1.6838;4.1468;3.6288
7.3039;11.0;1.6849;4.1477;3.6288
7.3039;11.0;1.6861;4.1486;3.6287
7.3039;11.0;1.6873;4.1495;3.6286
7.3039;11.0;1.6884;4.1505;3.6285
7.3039;11.0;1.6896;4.1514;3.6284
7.3039;11.0;1.6908;4.1523;3.6283
7.3039;11.0;1.6920;4.1533;3.6282
7.3039;11.0;1.6931;4.1542;3.6281
7.3039;11.0;1.6943;4.1552;3.6280
7.3039;11.0;1.6955;4.1562;3.6279
7.3039;11.0;1.6968;4.1571;3.6278
7.3039;11.0;1.6979;4.1581;3.6277
7.3039;11.0;1.6992;4.1591;3.6276
7.3039;11.0;1.7004;4.1601;3.6275
7.3039;11.0;1.7017;4.1611;3.6274
7.3039;11.0;1.7030;4.1621;3.6273
7.3039;11.0;1.7042;4.1632;3.6272
7.3039;11.0;1.7055;4.1642;3.6271
7.3039;11.0;1.7067;4.1652;3.6270
7.3039;11.0;1.7080;4.1662;3.6269
7.3039;11.0;1.7092;4.1672;3.6268
7.3039;11.0;1.7104;4.1682;3.6267
7.3039;11.0;1.7117;4.1692;3.6266
7.3039;11.0;1.7129;4.1702;3.6265
7.3039;11.0;1.7142;4.1713;3.6264
7.3039;11.0;1.7155;4.1724;3.6263
7.3039;11.0;1.7168;4.1734;3.6262
7.3039;11.0;1.7181;4.1745;3.6261
7.3039;11.0;1.7193;4.1755;3.6261
7.3039;11.0;1.7206;4.1766;3.6260
7.3039;11.0;1.7219;4.1776;3.6259
7.3039;11.0;1.7232;4.1787;3.6258
7.3039;11.0;1.7244;4.1797;3.6257
7.3039;11.0;1.7257;4.1808;3.6256
7.3039;11.0;1.7270;4.1818;3.6255
7.3039;11.0;1.7283;4.1828;3.6254
7.3039;11.0;1.7295;4.1839;3.6253
7.3039;11.0;1.7308;4.1849;3.6252
7.3039;11.0;1.7321;4.1860;3.6251
7.3039;11.0;1.7334;4.1871;3.6250
7.3039;11.0;1.7348;4.1882;3.6249
7.3039;11.0;1.7361;4.1892;3.6248
7.3039;11.0;1.7374;4.1903;3.6247
7.3039;11.0;1.7387;4.1913;3.6246
7.3039;11.0;1.7399;4.1924;3.6245
7.3039;11.0;1.7412;4.1934;3.6244
7.3039;11.0;1.7425;4.1944;3.6243
7.3039;11.0;1.7438;4.1955;3.6242
7.3039;11.0;1.7451;4.1965;3.6241
7.3039;11.0;1.7464;4.1976;3.6240
7.3039;11.0;1.7476;4.1986;3.6239
7.3039;11.0;1.7489;4.1996;3.6238
7.3039;11.0;1.7503;4.2007;3.6237
7.3039;11.0;1.7516;4.2018;3.6236
7.3039;11.0;1.7530;4.2029;3.6235
7.3039;11.0;1.7543;4.2040;3.6233
7.3039;11.0;1.7556;4.2051;3.6232
7.3039;11.0;1.7569;4.2061;3.6231
7.3039;11.0;1.7582;4.2071;3.6230
7.3039;11.0;1.7595;4.2082;3.6229
7.3039;11.0;1.7608;4.2092;3.6228
7.3039;11.0;1.7621;4.2102;3.6227
7.3039;11.0;1.7634;4.2113;3.6226
7.3039;11.0;1.7647;4.2123;3.6225
7.3039;11.0;1.7660;4.2133;3.6224
7.3039;11.0;1.7673;4.2144;3.6223
7.3039;11.0;1.7685;4.2154;3.6222
7.3039;11.0;1.7698;4.2164;3.6221
7.3039;11.0;1.7711;4.2175;3.6220
7.3039;11.0;1.7724;4.2185;3.6219
7.3039;11.0;1.7737;4.2196;3.6218
7.3039;11.0;1.7750;4.2206;3.6217
7.3039;11.0;1.7763;4.2216;3.6216
7.3039;11.0;1.7776;4.2227;3.6215
7.3039;11.0;1.7790;4.2237;3.6214
7.3039;11.0;1.7803;4.2248;3.6212
7.3039;11.0;1.7815;4.2258;3.6211
7.3039;11.0;1.7829;4.2268;3.6210
7.3039;11.0;1.7842;4.2279;3.6209
7.3039;11.0;1.7855;4.2289;3.6208
7.3039;11.0;1.7868;4.2300;3.6207
7.3039;11.0;1.7881;4.2310;3.6206
7.3039;11.0;1.7893;4.2320;3.6205
7.3039;11.0;1.7907;4.2331;3.6204
7.3039;11.0;1.7920;4.2341;3.6203
7.3039;11.0;1.7933;4.2351;3.6202
7.3039;11.0;1.7946;4.2362;3.6201
7.3039;11.0;1.7959;4.2372;3.6200
7.3039;11.0;1.7972;4.2382;3.6199
7.3039;11.0;1.7985;4.2393;3.6197
7.3039;11.0;1.7998;4.2403;3.6196
7.3039;11.0;1.8011;4.2414;3.6195
7.3039;11.0;1.8024;4.2424;3.6194
7.3039;11.0;1.8037;4.2434;3.6193
7.3039;11.0;1.8051;4.2445;3.6192
7.3039;11.0;1.8064;4.2455;3.6191
7.3039;11.0;1.8077;4.2466;3.6190
7.3039;11.0;1.8090;4.2476;3.6189
7.3039;11.0;1.8103;4.2486;3.6188
7.3039;11.0;1.8117;4.2497;3.6186
7.3039;11.0;1.8129;4.2506;3.6185
7.3039;11.0;1.8141;4.2516;3.6184
7.3039;11.0;1.8153;4.2525;3.6183
7.3039;11.0;1.8165;4.2535;3.6182
7.3039;11.0;1.8177;4.2545;3.6181
7.3039;11.0;1.8189;4.2554;3.6180
7.3039;11.0;1.8202;4.2564;3.6179
7.3039;11.0;1.8214;4.2574;3.6178
7.3039;11.0;1.8226;4.2584;3.6177
7.3039;11.0;1.8239;4.2594;3.6176
7.3039;11.0;1.8251;4.2605;3.6175
7.3039;11.0;1.8264;4.2615;3.6175
7.3039;11.0;1.8276;4.2625;3.6174
7.3039;11.0;1.8289;4.2636;3.6173
7.3039;11.0;1.8301;4.2646;3.6172
7.3039;11.0;1.8314;4.2656;3.6171
7.3039;11.0;1.8326;4.2666;3.6170
7.3039;11.0;1.8338;4.2676;3.6169
7.3039;11.0;1.8351;4.2687;3.6168
7.3039;11.0;1.8363;4.2697;3.6167
7.3039;11.0;1.8375;4.2707;3.6166
7.3039;11.0;1.8387;4.2717;3.6165
7.3039;11.0;1.8400;4.2727;3.6165
7.3039;11.0;1.8412;4.2737;3.6164
7.3039;11.0;1.8424;4.2748;3.6163
7.3039;11.0;1.8437;4.2758;3.6162
7.3039;11.0;1.8449;4.2768;3.6161
7.3039;11.0;1.8461;4.2778;3.6160
7.3039;11.0;1.8474;4.2788;3.6159
7.3039;11.0;1.8486;4.2798;3.6158
7.3039;11.0;1.8617;4.2906;3.6148
7.3039;11.0;1.8747;4.3011;3.6138
7.3039;11.0;1.8870;4.3111;3.6128
7.3039;11.0;1.8989;4.3206;3.6119
7.3039;11.0;1.9100;4.3295;3.6110
7.3039;11.0;1.9206;4.3379;3.6101
7.3131;11.0;1.9038;4.3343;3.6143
7.3142;11.0;1.8853;4.3213;3.6163
7.3153;11.0;1.8694;4.3118;3.6185
7.3153;11.0;1.8690;4.3116;3.6185
7.3153;11.0;1.8686;4.3113;3.6186
7.3154;11.0;1.8682;4.3111;3.6187
7.3154;11.0;1.8678;4.3109;3.6187
7.3154;11.0;1.8673;4.3107;3.6188
7.3155;11.0;1.8669;4.3105;3.6188
7.3155;11.0;1.8665;4.3103;3.6189
7.3155;11.0;1.8662;4.3101;3.6190
7.3156;11.0;1.8658;4.3099;3.6190
7.3156;11.0;1.8654;4.3097;3.6191
7.3156;11.0;1.8650;4.3095;3.6192
7.3157;11.0;1.8646;4.3093;3.6192
7.3157;11.0;1.8642;4.3092;3.6193
7.3157;11.0;1.8638;4.3090;3.6194
7.3157;11.0;1.8634;4.3088;3.6194
7.3158;11.0;1.8630;4.3086;3.6195
7.3158;11.0;1.8626;4.3084;3.6196
7.3158;11.0;1.8623;4.3083;3.6197
7.3159;11.0;1.8619;4.3081;3.6197
7.3159;11.0;1.8616;4.3080;3.6198
7.3159;11.0;1.8612;4.3078;3.6199
7.3160;11.0;1.8608;4.3076;3.6199
7.3160;11.0;1.8604;4.3075;3.6200
7.3160;11.0;1.8601;4.3073;3.6201
7.3161;11.0;1.8597;4.3072;3.6201
7.3161;11.0;1.8593;4.3070;3.6202
7.3161;11.0;1.8590;4.3069;3.6203
7.3162;11.0;1.8586;4.3068;3.6204
7.3162;11.0;1.8583;4.3067;3.6204
7.3162;11.0;1.8579;4.3065;3.6205
7.3163;11.0;1.8576;4.3064;3.6206
7.3163;11.0;1.8573;4.3063;3.6206
7.3163;11.0;1.8569;4.3062;3.6207
7.3164;11.0;1.8566;4.3061;3.6208
7.3164;11.0;1.8562;4.3060;3.6209
7.3164;11.0;1.8559;4.3059;3.6209
7.3164;11.0;1.8556;4.3058;3.6210
7.3165;11.0;1.8552;4.3057;3.6211
7.3165;11.0;1.8549;4.3056;3.6212
7.3165;11.0;1.8546;4.3055;3.6212
7.3166;11.0;1.8543;4.3055;3.6213
7.3166;11.0;1.8539;4.3054;3.6214
7.3166;11.0;1.8536;4.3054;3.6215
7.3167;11.0;1.8533;4.3053;3.6216
7.3167;11.0;1.8530;4.3052;3.6216
7.3167;11.0;1.8527;4.3052;3.6217
7.3168;11.0;1.8524;4.3052;3.6218
7.3168;11.0;1.8521;4.3051;3.6219
7.3168;11.0;1.8518;4.3051;3.6220
7.3169;11.0;1.8514;4.3050;3.6221
7.3169;11.0;1.8512;4.3050;3.6221
7.3169;11.0;1.8509;4.3051;3.6222
7.3170;11.0;1.8506;4.3051;3.6223
7.3170;11.0;1.8503;4.3051;3.6224
7.3170;11.0;1.8500;4.3051;3.6225
7.3171;11.0;1.8497;4.3051;3.6226
7.3171;11.0;1.8495;4.3051;3.6227
7.3171;11.0;1.8492;4.3052;3.6228
7.3171;11.0;1.8490;4.3052;3.6229
7.3172;11.0;1.8487;4.3053;3.6230
7.3172;11.0;1.8484;4.3053;3.6231
7.3172;11.0;1.8482;4.3054;3.6232
7.3173;11.0;1.8479;4.3055;3.6233
7.3173;11.0;1.8477;4.3056;3.6234
7.3173;11.0;1.8474;4.3057;3.6235
7.3174;11.0;1.8472;4.3059;3.6236
7.3174;11.0;1.8470;4.3060;3.6237
7.3174;11.0;1.8467;4.3062;3.6238
7.3175;11.0;1.8465;4.3063;3.6239
7.3175;11.0;1.8464;4.3065;3.6240
7.3175;11.0;1.8462;4.3067;3.6242
7.3176;11.0;1.8460;4.3069;3.6243
7.3176;11.0;1.8458;4.3071;3.6244
7.3176;11.0;1.8457;4.3074;3.6245
7.3177;11.0;1.8455;4.3076;3.6246
7.3177;11.0;1.8454;4.3080;3.6248
7.3177;11.0;1.8453;4.3083;3.6249
7.3178;11.0;1.8452;4.3087;3.6250
7.3178;11.0;1.8451;4.3091;3.6252
7.3178;11.0;1.8450;4.3095;3.6253
7.3178;11.0;1.8449;4.3100;3.6255
7.3179;11.0;1.8449;4.3106;3.6256
7.3179;11.0;1.8448;4.3111;3.6258
7.3179;11.0;1.8449;4.3118;3.6260
7.3180;11.0;1.8449;4.3126;3.6262
7.3180;11.0;1.8449;4.3134;3.6264
7.3180;11.0;1.8450;4.3143;3.6267
7.3181;11.0;1.8450;4.3152;3.6269
7.3181;11.0;1.8452;4.3163;3.6272
7.3181;11.0;1.8455;4.3176;3.6275
7.3182;11.0;1.8458;4.3192;3.6278
7.3182;11.0;1.8462;4.3210;3.6282
7.3182;11.0;1.8467;4.3230;3.6286
7.3183;11.0;1.8473;4.3253;3.6291
7.3183;11.0;1.8480;4.3281;3.6297
7.3183;11.0;1.8489;4.3314;3.6303
7.3184;11.0;1.8501;4.3354;3.6311
7.3433;11.0;1.6278;4.3298;3.6978
7.3433;11.0;1.6667;4.3114;3.6806
7.3433;11.0;1.6933;4.2968;3.6683
7.3433;11.0;1.7043;4.2789;3.6599
7.3434;11.0;1.7113;4.2666;3.6543
7.3434;11.0;1.7141;4.2539;3.6498
7.3434;11.0;1.7177;4.2441;3.6459
7.3434;11.0;1.7227;4.2363;3.6422
7.3434;11.0;1.7314;4.2320;3.6383
7.3434;11.0;1.7471;4.2344;3.6342
7.3434;11.0;1.7702;4.2455;3.6302
7.3434;11.0;1.8006;4.2637;3.6260
7.3434;11.0;1.8371;4.2891;3.6220
7.3434;11.0;1.8742;4.3174;3.6185
