log(t(yr));M/Mo;logP;log(L/Lo);logTe
7.3065;10.0;1.3542;3.8269;3.6495
7.3065;10.0;1.3547;3.8272;3.6495
7.3065;10.0;1.3552;3.8276;3.6494
7.3065;10.0;1.3557;3.8279;3.6494
7.3065;10.0;1.3562;3.8282;3.6493
7.3065;10.0;1.3567;3.8286;3.6492
7.3065;10.0;1.3572;3.8289;3.6492
7.3065;10.0;1.3577;3.8293;3.6491
7.3065;10.0;1.3582;3.8296;3.6491
7.3065;10.0;1.3587;3.8299;3.6490
7.3065;10.0;1.3592;3.8303;3.6489
7.3065;10.0;1.3598;3.8306;3.6489
7.3065;10.0;1.3603;3.8310;3.6488
7.3065;10.0;1.3608;3.8313;3.6488
7.3065;10.0;1.3613;3.8317;3.6487
7.3065;10.0;1.3618;3.8321;3.6486
7.3065;10.0;1.3624;3.8324;3.6486
7.3065;10.0;1.3629;3.8328;3.6485
7.3065;10.0;1.3634;3.8332;3.6485
7.3065;10.0;1.3639;3.8335;3.6484
7.3065;10.0;1.3645;3.8339;3.6483
7.3065;10.0;1.3650;3.8343;3.6483
7.3065;10.0;1.3655;3.8346;3.6482
7.3065;10.0;1.3661;3.8350;3.6482
7.3065;10.0;1.3666;3.8354;3.6481
7.3065;10.0;1.3672;3.8358;3.6480
7.3065;10.0;1.3677;3.8361;3.6480
7.3065;10.0;1.3683;3.8365;3.6479
7.3065;10.0;1.3688;3.8369;3.6479
7.3065;10.0;1.3693;3.8373;3.6478
7.3065;10.0;1.3699;3.8377;3.6478
7.3065;10.0;1.3704;3.8380;3.6477
7.3065;10.0;1.3710;3.8384;3.6476
7.3065;10.0;1.3715;3.8388;3.6476
7.3065;10.0;1.3720;3.8392;3.6475
7.3065;10.0;1.3726;3.8396;3.6475
7.3065;10.0;1.3732;3.8400;3.6474
7.3065;10.0;1.3737;3.8404;3.6473
7.3065;10.0;1.3743;3.8408;3.6473
7.3065;10.0;1.3748;3.8412;3.6472
7.3065;10.0;1.3754;3.8416;3.6472
7.3065;10.0;1.3759;3.8420;3.6471
7.3065;10.0;1.3765;3.8424;3.6471
7.3065;10.0;1.3771;3.8428;3.6470
7.3065;10.0;1.3776;3.8432;3.6469
7.3065;10.0;1.3782;3.8436;3.6469
7.3065;10.0;1.3787;3.8441;3.6468
7.3065;10.0;1.3793;3.8445;3.6468
7.3065;10.0;1.3799;3.8449;3.6467
7.3065;10.0;1.3805;3.8453;3.6467
7.3065;10.0;1.3810;3.8457;3.6466
7.3065;10.0;1.3816;3.8461;3.6465
7.3065;10.0;1.3821;3.8466;3.6465
7.3065;10.0;1.3827;3.8470;3.6464
7.3065;10.0;1.3833;3.8474;3.6464
7.3065;10.0;1.3839;3.8478;3.6463
7.3065;10.0;1.3845;3.8482;3.6463
7.3065;10.0;1.3850;3.8487;3.6462
7.3065;10.0;1.3856;3.8491;3.6462
7.3065;10.0;1.3862;3.8495;3.6461
7.3065;10.0;1.3867;3.8499;3.6460
7.3065;10.0;1.3873;3.8504;3.6460
7.3065;10.0;1.3879;3.8508;3.6459
7.3065;10.0;1.3885;3.8512;3.6459
7.3065;10.0;1.3890;3.8517;3.6458
7.3065;10.0;1.3896;3.8521;3.6458
7.3065;10.0;1.3902;3.8525;3.6457
7.3065;10.0;1.3908;3.8530;3.6457
7.3065;10.0;1.3913;3.8534;3.6456
7.3065;10.0;1.3919;3.8538;3.6456
7.3065;10.0;1.3925;3.8543;3.6455
7.3065;10.0;1.3931;3.8547;3.6454
7.3065;10.0;1.3936;3.8552;3.6454
7.3065;10.0;1.3942;3.8556;3.6453
7.3065;10.0;1.3948;3.8560;3.6453
7.3065;10.0;1.3954;3.8565;3.6452
7.3065;10.0;1.3960;3.8569;3.6452
7.3065;10.0;1.3965;3.8573;3.6451
7.3065;10.0;1.3975;3.8581;3.6450
7.3065;10.0;1.3984;3.8588;3.6450
7.3065;10.0;1.3994;3.8595;3.6449
7.3065;10.0;1.4003;3.8602;3.6448
7.3065;10.0;1.4012;3.8609;3.6447
7.3065;10.0;1.4022;3.8617;3.6446
7.3065;10.0;1.4031;3.8623;3.6445
7.3065;10.0;1.4040;3.8630;3.6444
7.3065;10.0;1.4049;3.8637;3.6443
7.3065;10.0;1.4058;3.8644;3.6443
7.3065;10.0;1.4067;3.8650;3.6442
7.3065;10.0;1.4077;3.8657;3.6441
7.3065;10.0;1.4086;3.8664;3.6440
7.3065;10.0;1.4095;3.8671;3.6439
7.3065;10.0;1.4104;3.8678;3.6438
7.3065;10.0;1.4114;3.8685;3.6437
7.3065;10.0;1.4123;3.8692;3.6436
7.3065;10.0;1.4132;3.8698;3.6435
7.3065;10.0;1.4141;3.8705;3.6435
7.3065;10.0;1.4150;3.8712;3.6434
7.3065;10.0;1.4160;3.8719;3.6433
7.3065;10.0;1.4169;3.8726;3.6432
7.3065;10.0;1.4178;3.8733;3.6431
7.3065;10.0;1.4187;3.8740;3.6430
7.3065;10.0;1.4196;3.8747;3.6429
7.3065;10.0;1.4205;3.8754;3.6428
7.3065;10.0;1.4215;3.8761;3.6428
7.3065;10.0;1.4224;3.8767;3.6427
7.3065;10.0;1.4233;3.8774;3.6426
7.3065;10.0;1.4242;3.8781;3.6425
7.3065;10.0;1.4250;3.8788;3.6424
7.3065;10.0;1.4259;3.8794;3.6423
7.3065;10.0;1.4267;3.8800;3.6423
7.3065;10.0;1.4276;3.8807;3.6422
7.3065;10.0;1.4284;3.8813;3.6421
7.3065;10.0;1.4292;3.8819;3.6420
7.3065;10.0;1.4301;3.8826;3.6420
7.3065;10.0;1.4309;3.8832;3.6419
7.3065;10.0;1.4317;3.8838;3.6418
7.3065;10.0;1.4325;3.8845;3.6417
7.3065;10.0;1.4334;3.8851;3.6417
7.3065;10.0;1.4342;3.8857;3.6416
7.3065;10.0;1.4350;3.8864;3.6415
7.3065;10.0;1.4358;3.8870;3.6414
7.3065;10.0;1.4367;3.8876;3.6414
7.3065;10.0;1.4375;3.8883;3.6413
7.3065;10.0;1.4383;3.8889;3.6412
7.3065;10.0;1.4391;3.8895;3.6411
7.3065;10.0;1.4399;3.8901;3.6411
7.3065;10.0;1.4407;3.8908;3.6410
7.3065;10.0;1.4416;3.8914;3.6409
7.3065;10.0;1.4424;3.8920;3.6408
7.3065;10.0;1.4432;3.8926;3.6408
7.3065;10.0;1.4439;3.8932;3.6407
7.3065;10.0;1.4447;3.8939;3.6406
7.3065;10.0;1.4455;3.8945;3.6406
7.3065;10.0;1.4463;3.8951;3.6405
7.3065;10.0;1.4472;3.8957;3.6404
7.3065;10.0;1.4480;3.8963;3.6403
7.3065;10.0;1.4487;3.8969;3.6403
7.3065;10.0;1.4495;3.8976;3.6402
7.3065;10.0;1.4503;3.8982;3.6401
7.3065;10.0;1.4511;3.8988;3.6401
7.3065;10.0;1.4519;3.8994;3.6400
7.3065;10.0;1.4527;3.9000;3.6399
7.3065;10.0;1.4534;3.9006;3.6399
7.3065;10.0;1.4542;3.9012;3.6398
7.3065;10.0;1.4550;3.9018;3.6397
7.3065;10.0;1.4557;3.9024;3.6397
7.3065;10.0;1.4565;3.9030;3.6396
7.3065;10.0;1.4573;3.9036;3.6395
7.3065;10.0;1.4580;3.9042;3.6395
7.3065;10.0;1.4588;3.9048;3.6394
7.3065;10.0;1.4595;3.9054;3.6394
7.3065;10.0;1.4603;3.9060;3.6393
7.3065;10.0;1.4610;3.9066;3.6392
7.3065;10.0;1.4618;3.9072;3.6392
7.3065;10.0;1.4625;3.9078;3.6391
7.3065;10.0;1.4632;3.9084;3.6390
7.3065;10.0;1.4640;3.9089;3.6390
7.3065;10.0;1.4647;3.9095;3.6389
7.3065;10.0;1.4655;3.9101;3.6389
7.3065;10.0;1.4662;3.9107;3.6388
7.3065;10.0;1.4669;3.9113;3.6387
7.3065;10.0;1.4676;3.9118;3.6387
7.3065;10.0;1.4683;3.9124;3.6386
7.3065;10.0;1.4690;3.9130;3.6386
7.3065;10.0;1.4698;3.9135;3.6385
7.3065;10.0;1.4705;3.9141;3.6385
7.3065;10.0;1.4712;3.9147;3.6384
7.3065;10.0;1.4719;3.9152;3.6383
7.3065;10.0;1.4726;3.9158;3.6383
7.3065;10.0;1.4733;3.9163;3.6382
7.3065;10.0;1.4739;3.9169;3.6382
7.3065;10.0;1.4746;3.9174;3.6381
7.3065;10.0;1.4753;3.9180;3.6381
7.3065;10.0;1.4760;3.9185;3.6380
7.3065;10.0;1.4767;3.9191;3.6380
7.3065;10.0;1.4773;3.9196;3.6379
7.3065;10.0;1.4780;3.9202;3.6378
7.3065;10.0;1.4787;3.9207;3.6378
7.3065;10.0;1.4793;3.9212;3.6377
7.3065;10.0;1.4799;3.9217;3.6377
7.3065;10.0;1.4806;3.9223;3.6376
7.3065;10.0;1.4812;3.9228;3.6376
7.3065;10.0;1.4819;3.9233;3.6375
7.3065;10.0;1.4825;3.9238;3.6375
7.3065;10.0;1.4832;3.9243;3.6374
7.3065;10.0;1.4838;3.9249;3.6374
7.3065;10.0;1.4844;3.9254;3.6373
7.3065;10.0;1.4850;3.9259;3.6373
7.3065;10.0;1.4856;3.9264;3.6373
7.3065;10.0;1.4862;3.9268;3.6372
7.3065;10.0;1.4868;3.9273;3.6372
7.3065;10.0;1.4874;3.9278;3.6371
7.3065;10.0;1.4880;3.9283;3.6371
7.3065;10.0;1.4886;3.9288;3.6370
7.3065;10.0;1.4893;3.9293;3.6370
7.3065;10.0;1.4898;3.9298;3.6369
7.3065;10.0;1.4904;3.9303;3.6369
7.3065;10.0;1.4910;3.9307;3.6368
7.3065;10.0;1.4915;3.9312;3.6368
7.3065;10.0;1.4921;3.9316;3.6368
7.3065;10.0;1.4927;3.9321;3.6367
7.3065;10.0;1.4932;3.9325;3.6367
7.3065;10.0;1.4938;3.9330;3.6366
7.3065;10.0;1.4943;3.9335;3.6366
7.3065;10.0;1.4949;3.9339;3.6365
7.3065;10.0;1.4955;3.9344;3.6365
7.3065;10.0;1.4960;3.9348;3.6365
7.3065;10.0;1.4965;3.9352;3.6364
7.3065;10.0;1.4970;3.9356;3.6364
7.3065;10.0;1.4975;3.9361;3.6363
7.3065;10.0;1.4981;3.9365;3.6363
7.3065;10.0;1.4986;3.9369;3.6363
7.3065;10.0;1.4991;3.9373;3.6362
7.3065;10.0;1.4996;3.9377;3.6362
7.3065;10.0;1.5001;3.9382;3.6361
7.3065;10.0;1.5006;3.9386;3.6361
7.3065;10.0;1.5012;3.9390;3.6361
7.3065;10.0;1.5016;3.9394;3.6360
7.3065;10.0;1.5021;3.9398;3.6360
7.3065;10.0;1.5026;3.9401;3.6359
7.3065;10.0;1.5030;3.9405;3.6359
7.3065;10.0;1.5035;3.9409;3.6359
7.3065;10.0;1.5040;3.9413;3.6358
7.3065;10.0;1.5044;3.9417;3.6358
7.3066;10.0;1.5049;3.9421;3.6358
7.3066;10.0;1.5054;3.9424;3.6357
7.3066;10.0;1.5058;3.9428;3.6357
7.3066;10.0;1.5063;3.9432;3.6357
7.3066;10.0;1.5068;3.9436;3.6356
7.3066;10.0;1.5072;3.9439;3.6356
7.3066;10.0;1.5076;3.9443;3.6356
7.3066;10.0;1.5081;3.9446;3.6355
7.3066;10.0;1.5085;3.9450;3.6355
7.3074;10.0;1.5232;3.9590;3.6349
7.3082;10.0;1.5042;3.9461;3.6371
7.3090;10.0;1.4898;3.9379;3.6392
7.3098;10.0;1.4793;3.9355;3.6418
7.3106;10.0;1.4740;3.9440;3.6458
7.3114;10.0;1.4982;4.0768;3.6759
7.3756;10.0;1.6235;4.1276;3.6518
7.3756;10.0;1.6197;4.1054;3.6467
7.3756;10.0;1.6215;4.0877;3.6411
7.3757;10.0;1.6420;4.0883;3.6350
7.3757;10.0;1.6849;4.1136;3.6290
